item	title	poster_link	year
1289	Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983)	https://m.media-amazon.com/images/M/MV5BMTU1NjIwNDEtZTBhNi00ZWY2LTlkYWMtNDI3Njg5YWM1YzEzXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_QL75_UX190_CR0,6,190,281_.jpg	1983
56607	Kite Runner, The (2007)	https://m.media-amazon.com/images/M/MV5BOWM5Yzg4ODctM2ViMC00ZGEzLWI2YzEtZDYwY2E4YTBhYTY1XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_QL75_UX190_CR0,0,190,281_.jpg	2007
7123	Naked Lunch (1991)	https://m.media-amazon.com/images/M/MV5BMTRiOTQ2ZWQtMmIwYy00Y2Y3LWFmMzgtNzgzZWU1MDhlOGJhXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_QL75_UX190_CR0,3,190,281_.jpg	1991
2459	Texas Chainsaw Massacre, The (1974)	https://m.media-amazon.com/images/M/MV5BMDU4Yzk1NmUtNDU4OC00YzVmLTgwOTUtYTY2NjNmMjY5YjVmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,2,190,281_.jpg	1974
71745	Where the Wild Things Are (2009)	https://m.media-amazon.com/images/M/MV5BNzQ1NzAwODEwM15BMl5BanBnXkFtZTcwNTE4MjI4Mg@@._V1_QL75_UY281_CR0,0,190,281_.jpg	2009
69640	Public Enemies (2009)	https://m.media-amazon.com/images/M/MV5BMGI4YTIxMDQtNDlmNC00ZDJhLWIyZGItM2QyODRiMTEzN2ViXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg	2009
1416	Evita (1996)	https://m.media-amazon.com/images/M/MV5BMDNhZGZiMzYtNzkxNy00MGE0LWE4Y2QtOGIwOTM3ZmY5M2QwXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_QL75_UX190_CR0,1,190,281_.jpg	1996
7766	Throne of Blood (Kumonosu jô) (1957)	https://m.media-amazon.com/images/M/MV5BNGYxZjA2M2ItYTRmNS00NzRmLWJkYzgtYTdiNGFlZDI5ZjNmXkEyXkFqcGdeQXVyNDE5MTU2MDE@._V1_QL75_UY281_CR2,0,190,281_.jpg	1957
1131	Jean de Florette (1986)	https://m.media-amazon.com/images/M/MV5BYjU4MmY3ZDAtNWIwZC00MDUzLThkYjgtNzNmYThmZTcwMTBjXkEyXkFqcGdeQXVyNTI2ODA2NTc@._V1_QL75_UX190_CR0,3,190,281_.jpg	1986
3037	Little Big Man (1970)	https://m.media-amazon.com/images/M/MV5BMWQwNTZjNTgtMGQyMS00ZTI3LWFkNzEtYzIxM2EwZGYxMDU4XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX190_CR0,5,190,281_.jpg	1970
64983	Valkyrie (2008)	https://m.media-amazon.com/images/M/MV5BMTg3Njc2ODEyN15BMl5BanBnXkFtZTcwNTAwMzc3NA@@._V1_QL75_UX190_CR0,8,190,281_.jpg	2008
4902	Devil's Backbone, The (Espinazo del diablo, El) (2001)	https://m.media-amazon.com/images/M/MV5BZTI3MDcwZGItZDMwNS00ZDBjLWEwOGEtMWEyMWUxNDlkYzBjL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_QL75_UY281_CR5,0,190,281_.jpg	2001
3451	Guess Who's Coming to Dinner (1967)	https://m.media-amazon.com/images/M/MV5BZTVmMTk2NjUtNjVjNC00OTcwLWE4OWEtNzA4Mjk1ZmIwNDExXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_QL75_UX190_CR0,4,190,281_.jpg	1967
1956	Ordinary People (1980)	https://m.media-amazon.com/images/M/MV5BNWU3MDFkYWQtMWQ5YS00YTcwLThmNDItODY4OWE2ZTdhZmIwXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX190_CR0,3,190,281_.jpg	1980
2118	Dead Zone, The (1983)	https://m.media-amazon.com/images/M/MV5BMDk2ZGVkY2UtZGE0MS00NTY1LThiZjYtYjQxMTAwMjM5M2VlXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_QL75_UX190_CR0,2,190,281_.jpg	1983
78039	Blue Valentine (2010)	https://m.media-amazon.com/images/M/MV5BMTU4MTQ2MzA1Ml5BMl5BanBnXkFtZTcwODE3NTgwNA@@._V1_QL75_UY281_CR0,0,190,281_.jpg	2010
6286	Man Without a Past, The (Mies vailla menneisyyttä) (2002)	https://m.media-amazon.com/images/M/MV5BN2FlNDIwN2EtNGFiNS00ZjVhLTliYWYtZGU1MTMyZTIzNjhmXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_QL75_UY281_CR4,0,190,281_.jpg	2002
1031	Bedknobs and Broomsticks (1971)	https://m.media-amazon.com/images/M/MV5BMTUxMTY3MTE5OF5BMl5BanBnXkFtZTgwNTQ0ODgxMzE@._V1_QL75_UX190_CR0,3,190,281_.jpg	1971
41716	Matador, The (2005)	https://m.media-amazon.com/images/M/MV5BZjQ4YzUzZTMtMzliNy00NGQzLWFhYzMtZTcwNTk3N2QwMzlhXkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_QL75_UX190_CR0,0,190,281_.jpg	2005
8507	Freaks (1932)	https://m.media-amazon.com/images/M/MV5BZDIzNDk0YWYtZjQwZC00NTljLWFiNDktYzRkNDc0MWY5NWQ5XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg	1932
31804	Night Watch (Nochnoy dozor) (2004)	https://m.media-amazon.com/images/M/MV5BMTkxMzE4ODM5MV5BMl5BanBnXkFtZTcwOTM4Mzk1MQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg	2004
44788	This Film Is Not Yet Rated (2006)	https://m.media-amazon.com/images/M/MV5BMTk0NDIwMDUxNl5BMl5BanBnXkFtZTcwMzY3MzIzMQ@@._V1_QL75_UX190_CR0,1,190,281_.jpg	2006
45668	Lake House, The (2006)	https://m.media-amazon.com/images/M/MV5BMTYxMTgxNDI3MV5BMl5BanBnXkFtZTcwMzIxMTIzMw@@._V1_QL75_UY281_CR0,0,190,281_.jpg	2006
50601	Bridge to Terabithia (2007)	https://m.media-amazon.com/images/M/MV5BMTMzOTk1MzIyN15BMl5BanBnXkFtZTcwNTM3MjczMQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg	2007
3545	Cabaret (1972)	https://m.media-amazon.com/images/M/MV5BYzEzZWU3ZTctMGRmZi00YTBiLThhN2UtNzRmNjI5ZGRhOTJlXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX190_CR0,3,190,281_.jpg	1972
3365	Searchers, The (1956)	https://m.media-amazon.com/images/M/MV5BYWQ3YWJiMDEtMDBhNS00YjY1LTkzNmEtY2U4Njg4MjQ3YWE3XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_QL75_UX190_CR0,5,190,281_.jpg	1956
7116	Diabolique (Les diaboliques) (1955)	https://m.media-amazon.com/images/M/MV5BZDVlZDdjNDktN2M4ZC00NjdkLThiMDctM2FiZWNlYjIzNDExXkEyXkFqcGdeQXVyMTA1NTM1NDI2._V1_QL75_UY281_CR5,0,190,281_.jpg	1955
65130	Revolutionary Road (2008)	https://m.media-amazon.com/images/M/MV5BMTczNDgzMjczOV5BMl5BanBnXkFtZTcwOTU3MzMwMg@@._V1_QL75_UX190_CR0,1,190,281_.jpg	2008
4546	Vanishing, The (Spoorloos) (1988)	https://m.media-amazon.com/images/M/MV5BMTU5NDQxNzE0Ml5BMl5BanBnXkFtZTgwNDMwODE1NzM@._V1_QL75_UY281_CR2,0,190,281_.jpg	1988
3668	Romeo and Juliet (1968)	https://m.media-amazon.com/images/M/MV5BMGU4YmI1ZGQtZjExYi00M2E0LTgyYTAtNzQ5ZmVlMTk4NzUzXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_QL75_UX190_CR0,0,190,281_.jpg	1968
62155	Nick and Norah's Infinite Playlist (2008)	https://m.media-amazon.com/images/M/MV5BOTY2MjI4ODI4Nl5BMl5BanBnXkFtZTcwNTMyNjM4MQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg	2008
6303	Andromeda Strain, The (1971)	https://m.media-amazon.com/images/M/MV5BYzY4NGZkOTMtNTRjNy00NWY4LWI2ZmUtODc3NWY3MTBhNzE2XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_QL75_UX190_CR0,3,190,281_.jpg	1971
3993	Quills (2000)	https://m.media-amazon.com/images/M/MV5BMGQ4YmI1ZmItZTEzZS00YWIyLTg2MDEtZTYyNTFhNzZmNmQzXkEyXkFqcGdeQXVyMjc4MjcxNzI@._V1_QL75_UY281_CR1,0,190,281_.jpg	2000
7934	Zelig (1983)	https://m.media-amazon.com/images/M/MV5BMGUwMjM0MTEtOGY2NS00MjJmLWEyMDAtYmNkMWJjOWJlNGM0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,6,190,281_.jpg	1983
1305	Paris, Texas (1984)	https://m.media-amazon.com/images/M/MV5BM2RjMmU3ZWItYzBlMy00ZmJkLWE5YzgtNTVkODdhOWM3NGZhXkEyXkFqcGdeQXVyNDA5Mjg5MjA@._V1_QL75_UX190_CR0,6,190,281_.jpg	1984
2203	Shadow of a Doubt (1943)	https://m.media-amazon.com/images/M/MV5BM2I1YWM4NTYtYjA0Ny00ZDEwLTg3NTgtNzBjMzZhZTk1YTA1XkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_QL75_UX190_CR0,5,190,281_.jpg	1943
7001	Invasion of the Body Snatchers (1978)	https://m.media-amazon.com/images/M/MV5BMTQ1NzM0NjI4M15BMl5BanBnXkFtZTcwOTg2NjUzMw@@._V1_QL75_UY281_CR0,0,190,281_.jpg	1978
6593	Freaky Friday (2003)	https://m.media-amazon.com/images/M/MV5BYmU4NTk4OWYtMjE4My00MGVkLTgwY2EtZTZjN2YyOGFiMDQ0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,0,190,281_.jpg	2003
3479	Ladyhawke (1985)	https://m.media-amazon.com/images/M/MV5BZjhkMmFmMGMtZTIwMy00NGE0LThkZWQtOWNjMDQ1NTY4MmNjXkEyXkFqcGdeQXVyMTY2MzYyNzA@._V1_QL75_UX190_CR0,0,190,281_.jpg	1985
8827	Bill Cosby, Himself (1983)	https://m.media-amazon.com/images/M/MV5BMTUyMjg0NjgyOV5BMl5BanBnXkFtZTcwNzE2OTczMQ@@._V1_QL75_UY281_CR8,0,190,281_.jpg	1983
4378	Sexy Beast (2000)	https://m.media-amazon.com/images/M/MV5BNTNlODAwMTUtNGJjZS00NDI0LWE3YWYtZGUzYzZiOGMyNmJkXkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_QL75_UY281_CR5,0,190,281_.jpg	2000
8937	Friday Night Lights (2004)	https://m.media-amazon.com/images/M/MV5BYTkxZDVhZGItZjM3Yi00YTU1LTk2ZDYtYTI4NTg2Mjc0NWY1XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_QL75_UY281_CR11,0,190,281_.jpg	2004
49772	Painted Veil, The (2006)	https://m.media-amazon.com/images/M/MV5BMTMzODg4MjU4OF5BMl5BanBnXkFtZTYwNDAzNTU3._V1_QL75_UX190_CR0,0,190,281_.jpg	2006
30820	Woodsman, The (2004)	https://m.media-amazon.com/images/M/MV5BMTk2NDI1NjM2OV5BMl5BanBnXkFtZTcwMjIzMTg4NA@@._V1_QL75_UX190_CR0,0,190,281_.jpg	2004
2917	Body Heat (1981)	https://m.media-amazon.com/images/M/MV5BMmFkNWJiNzAtOTFiMi00OGQxLTgxYjctNjMxYzc4MWMxOWVkXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_QL75_UX190_CR0,8,190,281_.jpg	1981
1678	Joy Luck Club, The (1993)	https://m.media-amazon.com/images/M/MV5BYWY3MjZlZjItYzBlMy00OTY0LWJjN2QtNGU4ZTk2YzY2MzJlXkEyXkFqcGdeQXVyNTM0NTU5Mg@@._V1_QL75_UX190_CR0,0,190,281_.jpg	1993
4703	Chocolat (1988)	https://m.media-amazon.com/images/M/MV5BYWYwMjMxZWQtMzQ3OS00YWNhLThkNDItYTk4NDdhZDE4ZTEzXkEyXkFqcGdeQXVyODU5MDg5OTY@._V1_QL75_UY281_CR1,0,190,281_.jpg	1988
45928	Who Killed the Electric Car? (2006)	https://m.media-amazon.com/images/M/MV5BMTc1MTM0MTA2N15BMl5BanBnXkFtZTcwMTk1OTIzMQ@@._V1_QL75_UX190_CR0,2,190,281_.jpg	2006
2132	Who's Afraid of Virginia Woolf? (1966)	https://m.media-amazon.com/images/M/MV5BYzczM2VlNmQtODc3OS00MWEyLWI2ODItN2Y3YTliNTI4ZDhlXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX190_CR0,3,190,281_.jpg	1966
27790	Millions (2004)	https://m.media-amazon.com/images/M/MV5BNTI3Y2RjOTMtNmM0OC00OGI4LTgxOGQtMjFhZTVjODdkNWEwXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_QL75_UX190_CR0,0,190,281_.jpg	2004
52042	Black Book (Zwartboek) (2006)	https://m.media-amazon.com/images/M/MV5BMTIzMjc2ODQ2NV5BMl5BanBnXkFtZTYwODkzNTA3._V1_QL75_UY281_CR0,0,190,281_.jpg	2006
7925	Hidden Fortress, The (Kakushi-toride no san-akunin) (1958)	https://m.media-amazon.com/images/M/MV5BYjJkN2Y5MTktZDRhOS00NTUwLWFiMzEtMTVlNWU4ODM0Y2E5XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_QL75_UY281_CR4,0,190,281_.jpg	1958
38798	In Her Shoes (2005)	https://m.media-amazon.com/images/M/MV5BMTA2Njc3NTUzMDFeQTJeQWpwZ15BbWU4MDgyNTM0MjAy._V1_QL75_UY281_CR1,0,190,281_.jpg	2005
2133	Adventures in Babysitting (1987)	https://m.media-amazon.com/images/M/MV5BZmI3MjM2YTYtZTAxMS00NDA5LWIxODctZjhjMmNkMmRmMWI5XkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_QL75_UX190_CR0,8,190,281_.jpg	1987
86190	Hanna (2011)	https://m.media-amazon.com/images/M/MV5BMDhjNzJmN2YtNDY0OS00MGZhLWJlNWMtY2M2Yzg0MWJkMTZhXkEyXkFqcGdeQXVyMjkwOTAyMDU@._V1_QL75_UY281_CR1,0,190,281_.jpg	2011
1927	All Quiet on the Western Front (1930)	https://m.media-amazon.com/images/M/MV5BY2RkOGJmNDAtMTg0YS00NWM5LWEwNjgtOTIyM2Y3NTNkNTQ0XkEyXkFqcGdeQXVyMDY4MzkyNw@@._V1_QL75_UX190_CR0,0,190,281_.jpg	1930
50685	Waitress (2007)	https://m.media-amazon.com/images/M/MV5BMTc4ODI2MjU2M15BMl5BanBnXkFtZTcwOTAzNzU0MQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg	2007
2208	Lady Vanishes, The (1938)	https://m.media-amazon.com/images/M/MV5BNjk3YzFjYTktOGY0ZS00Y2EwLTk2NTctYTI1Nzc2OWNiN2I4XkEyXkFqcGdeQXVyNzM0MTUwNTY@._V1_QL75_UY281_CR0,0,190,281_.jpg	1938
68159	State of Play (2009)	https://m.media-amazon.com/images/M/MV5BMTI1MTQ4MDIwMl5BMl5BanBnXkFtZTcwNzgxOTc0Mg@@._V1_QL75_UX190_CR0,0,190,281_.jpg	2009
72720	Single Man, A (2009)	https://m.media-amazon.com/images/M/MV5BMzU5MTk4MjQ2M15BMl5BanBnXkFtZTcwNDU0MzEwMw@@._V1_QL75_UX190_CR0,0,190,281_.jpg	2009
3062	Longest Day, The (1962)	https://m.media-amazon.com/images/M/MV5BZTM1ZjQ2YTktNDM2MS00NGY2LTkzNzItZTU4ODg1ODNkMWYxL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_QL75_UX190_CR0,2,190,281_.jpg	1962
934	Father of the Bride (1950)	https://m.media-amazon.com/images/M/MV5BYzM0YzBmMTUtN2RmZS00YWY5LWFkZTMtMjM1OWU3Nzk4ZjI1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_QL75_UX190_CR0,2,190,281_.jpg	1950
66665	Away We Go (2009)	https://m.media-amazon.com/images/M/MV5BMTYxNzE3NjAwMl5BMl5BanBnXkFtZTcwODkxOTI0Mg@@._V1_QL75_UX190_CR0,6,190,281_.jpg	2009
36276	Hidden (a.k.a. Cache) (Caché) (2005)	https://m.media-amazon.com/images/M/MV5BMDM1OTY2MTUtNDQwZS00MmZjLWFjNTktOTg1NGE2MTA0ZjgxXkEyXkFqcGdeQXVyNzQ5MzY0NjM@._V1_QL75_UY281_CR4,0,190,281_.jpg	2005
230	Dolores Claiborne (1995)	https://m.media-amazon.com/images/M/MV5BNzhkNjFlNDQtMDYxNy00NGU5LWE4YmItOWIyYzg5MTNmNzcxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,0,190,281_.jpg	1995
3461	Lord of the Flies (1963)	https://m.media-amazon.com/images/M/MV5BMDczN2I3NzItNjdlMS00YmNhLTkyODQtZGI1YWQ0NmViMTgwXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UX190_CR0,1,190,281_.jpg	1963
1297	Real Genius (1985)	https://m.media-amazon.com/images/M/MV5BNTQ5MzU3ODg0OF5BMl5BanBnXkFtZTgwODM0MzQxMDE@._V1_QL75_UX190_CR0,2,190,281_.jpg	1985
89470	Contagion (2011)	https://m.media-amazon.com/images/M/MV5BMTY3MDk5MDc3OV5BMl5BanBnXkFtZTcwNzAyNTg0Ng@@._V1_QL75_UY281_CR0,0,190,281_.jpg	2011
2924	Drunken Master (Jui kuen) (1978)	https://m.media-amazon.com/images/M/MV5BYTQzNjQ3OGUtMDRkZC00ZTBlLTk2OWQtYTdkMDUwNDYyZTRiXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_QL75_UY281_CR3,0,190,281_.jpg	1978
37240	Why We Fight (2005)	https://m.media-amazon.com/images/M/MV5BNDk2ZDZmZGUtNTlmNS00YzU0LWI1MDgtYzg4MzgzZWYwYTY2XkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_QL75_UY281_CR11,0,190,281_.jpg	2005
6808	Where Eagles Dare (1968)	https://m.media-amazon.com/images/M/MV5BNGE3ZWZiNzktMDIyOC00ZmVhLThjZTktZjQ5NjI4NGVhMDBlXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_QL75_UX190_CR0,1,190,281_.jpg	1968
2013	Poseidon Adventure, The (1972)	https://m.media-amazon.com/images/M/MV5BYmM0ZDRkZGEtNTFmNS00MDg1LThkNWItZmU1NmM1OGM0NTU4L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,1,190,281_.jpg	1972
2921	High Plains Drifter (1973)	https://m.media-amazon.com/images/M/MV5BMzM4NTZkMTgtNTA2Yi00NDRmLTlmMjYtYjljNDhlOTQ3OTk1XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX190_CR0,4,190,281_.jpg	1973
55069	4 Months, 3 Weeks and 2 Days (4 luni, 3 saptamâni si 2 zile) (2007)	https://m.media-amazon.com/images/M/MV5BYzU1YWUzNjYtNmVhZi00ODUyLTg4M2ItMTFlMmU1Mzc5OTE5XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_QL75_UY281_CR4,0,190,281_.jpg	2007
5693	Saturday Night Fever (1977)	https://m.media-amazon.com/images/M/MV5BOWU0NjZhMWEtMWU2Zi00NTgwLWI1OTQtNDJlNDAyNzdlZjljXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,7,190,281_.jpg	1977
3742	Battleship Potemkin (1925)	https://m.media-amazon.com/images/M/MV5BMTEyMTQzMjQ0MTJeQTJeQWpwZ15BbWU4MDcyMjg4OTEx._V1_QL75_UY281_CR5,0,190,281_.jpg	1925
647	Courage Under Fire (1996)	https://m.media-amazon.com/images/M/MV5BODJlOTlkNzUtN2U2OC00NWUxLTg3MjgtNGVmZGU5ZTk0ZjM4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,1,190,281_.jpg	1996
3706	Angel Heart (1987)	https://m.media-amazon.com/images/M/MV5BZmQ3Mzg3YjgtNTA1Zi00ODgyLTkyZGUtYTE5NDA5ZmI4NjI1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_QL75_UX190_CR0,5,190,281_.jpg	1987
3469	Inherit the Wind (1960)	https://m.media-amazon.com/images/M/MV5BZjcwZjhlZmEtNjg3ZC00OTEwLWFjY2MtMDg2OTQwZWJmMGM3XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UY281_CR2,0,190,281_.jpg	1960
44709	Akeelah and the Bee (2006)	https://m.media-amazon.com/images/M/MV5BMTUzMDIwNjIzM15BMl5BanBnXkFtZTcwNTczODQzMQ@@._V1_QL75_UX190_CR0,1,190,281_.jpg	2006
3334	Key Largo (1948)	https://m.media-amazon.com/images/M/MV5BNjU0NjU1NjYzN15BMl5BanBnXkFtZTgwMTk0NzE2MjE@._V1_QL75_UX190_CR0,6,190,281_.jpg	1948
1096	Sophie's Choice (1982)	https://m.media-amazon.com/images/M/MV5BMmZjZTI0OTktNjVmMi00MzE5LWFkNjctNjZjODFjOWVjMGRmXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX190_CR0,3,190,281_.jpg	1982
52241	Lookout, The (2007)	https://m.media-amazon.com/images/M/MV5BMjkyMzE5Nzg0OV5BMl5BanBnXkFtZTcwNTM3MzU0MQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg	2007
48322	Jackass Number Two (2006)	https://m.media-amazon.com/images/M/MV5BNzgzNDYyOTcxNl5BMl5BanBnXkFtZTcwODczNzUzMQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg	2006
73023	Crazy Heart (2009)	https://m.media-amazon.com/images/M/MV5BMTU0NDc5NjgzNl5BMl5BanBnXkFtZTcwNzc0NDIzMw@@._V1_QL75_UY281_CR0,0,190,281_.jpg	2009
7980	Bridge Too Far, A (1977)	https://m.media-amazon.com/images/M/MV5BNWRjZmZmYmItYzczOS00NjY4LTk3ODItNGU3ZDQ2ZGJkYmZiXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX190_CR0,5,190,281_.jpg	1977
62511	Synecdoche, New York (2008)	https://m.media-amazon.com/images/M/MV5BMjA0MjIyOTI3MF5BMl5BanBnXkFtZTcwODM5NTY5MQ@@._V1_QL75_UY281_CR1,0,190,281_.jpg	2008
2474	Color of Money, The (1986)	https://m.media-amazon.com/images/M/MV5BNGY4NGEzY2QtZmIwYS00NzkwLWI0MmItZmVjYjU0YzM3ZjBmXkEyXkFqcGdeQXVyNTE1NjY5Mg@@._V1_QL75_UX190_CR0,7,190,281_.jpg	1986
6291	Lilya 4-Ever (Lilja 4-ever) (2002)	https://m.media-amazon.com/images/M/MV5BNjkwZjZkODEtN2EwYi00OTc5LWJkMTQtMzEzMDBkNjJiM2UzXkEyXkFqcGdeQXVyNjkwOTYwMDE@._V1_QL75_UY281_CR4,0,190,281_.jpg	2002
33834	Land of the Dead (2005)	https://m.media-amazon.com/images/M/MV5BNzU1MDI1NDM1NF5BMl5BanBnXkFtZTcwMzU5OTkyMQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg	2005
6305	Fahrenheit 451 (1966)	https://m.media-amazon.com/images/M/MV5BZmM1ZGJkZDgtNzBlNS00YjkyLTk3NGEtZTIxMGVkMTk2Yjg1XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_QL75_UX190_CR0,0,190,281_.jpg	1966
71282	Food, Inc. (2008)	https://m.media-amazon.com/images/M/MV5BZGNhYTA1ODMtY2M5Yy00MTYwLWFlZmEtNDM4M2I4ZTI2ZmVmXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_QL75_UY281_CR5,0,190,281_.jpg	2008
2677	Buena Vista Social Club (1999)	https://m.media-amazon.com/images/M/MV5BZjc2MDY3MjgtYmI4YS00MmQ0LThkNmUtNDQxNWJkZGRmNGFhXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_QL75_UX190_CR0,0,190,281_.jpg	1999
4427	Lion in Winter, The (1968)	https://m.media-amazon.com/images/M/MV5BMTkzNzYyMzA5N15BMl5BanBnXkFtZTgwODcwODQ3MDI@._V1_QL75_UX190_CR0,0,190,281_.jpg	1968
5508	24 Hour Party People (2002)	https://m.media-amazon.com/images/M/MV5BYTcyYzMyZGUtOGExYi00ZTljLWE3NDEtMGQyYTZiNmIzMzRiXkEyXkFqcGdeQXVyNzQ5MzY0NjM@._V1_QL75_UY281_CR2,0,190,281_.jpg	2002
1124	On Golden Pond (1981)	https://m.media-amazon.com/images/M/MV5BNDhhMWU5YjYtNDM5OC00NDk2LThjYzEtN2FiNTAxMmZlOTFjXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX190_CR0,6,190,281_.jpg	1981
6954	Barbarian Invasions, The (Les invasions barbares) (2003)	https://m.media-amazon.com/images/M/MV5BNDdiMTg1MTctMTUzYy00ODg3LTlkZmEtNDY4NjdiMjkzZGFkXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_QL75_UX190_CR0,1,190,281_.jpg	2003
85774	Senna (2010)	https://m.media-amazon.com/images/M/MV5BMTc5MTUzOTAxMl5BMl5BanBnXkFtZTcwODQzMjg3NA@@._V1_QL75_UX190_CR0,0,190,281_.jpg	2010
68952	Drag Me to Hell (2009)	https://m.media-amazon.com/images/M/MV5BMTQwNTMyNjc5Ml5BMl5BanBnXkFtZTcwOTI2MTQ0Mg@@._V1_QL75_UX190_CR0,0,190,281_.jpg	2009
7265	Dreamers, The (2003)	https://m.media-amazon.com/images/M/MV5BN2JlNDM0YjQtNjg3NC00MWY0LTk0MmMtMTVkMmU0MDQ4MGMzXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX190_CR0,0,190,281_.jpg	2003
48982	Flushed Away (2006)	https://m.media-amazon.com/images/M/MV5BMTI1MzE1MDk2N15BMl5BanBnXkFtZTYwMjEwMzI3._V1_QL75_UX190_CR0,0,190,281_.jpg	2006
58299	Horton Hears a Who! (2008)	https://m.media-amazon.com/images/M/MV5BYzk5YzhjODYtZDc3Mi00OTYyLWIyYzAtMzZjYTljYTYzODM1XkEyXkFqcGdeQXVyODU2MDg1NzU@._V1_QL75_UY281_CR1,0,190,281_.jpg	2008
1179	Grifters, The (1990)	https://m.media-amazon.com/images/M/MV5BMjNiYzg3OTUtYTQ2Mi00OTAwLWI4OGMtZGNkNDhmZDU4ZGRmXkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_QL75_UX190_CR0,10,190,281_.jpg	1990
3633	On Her Majesty's Secret Service (1969)	https://m.media-amazon.com/images/M/MV5BZGFlNGNiMmQtMThhZS00MWMxLWFiNGItZTM4ZmJlODM3ZmU2XkEyXkFqcGdeQXVyNDY2MTk1ODk@._V1_QL75_UX190_CR0,4,190,281_.jpg	1969
60	Indian in the Cupboard, The (1995)	https://m.media-amazon.com/images/M/MV5BZWZlYmZiZGMtN2YyZC00MTdjLTllNjUtYWNhZDMwNDhhOTM1XkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_QL75_UX190_CR0,0,190,281_.jpg	1995
